"['std_base', 'var', 'mean_MEAN_total', 'std_MEAN_total', 'mean_median_total', 'std_median_total', 'mean_STD_total', 'std_STD_total', 'mean_trace_total', 'std_trace_total', 'mean_TV_aniso_total', 'std_TV_aniso_total', 'mean_TV_iso_total', 'std_TV_iso_total', 'mean_sum_late', 'std_sum_late', 'mean_MEAN_late', 'std_MEAN_late', 'mean_STD_late', 'std_STD_late', 'mean_TV_aniso_late', 'std_TV_aniso_late', 'mean_TV_iso_late', 'std_TV_iso_late', 'mean_MEAN_main_sig', 'std_MEAN_main_sig', 'mean_STD_main_sig', 'std_STD_main_sig', 'mean_TV_aniso_main_sig', 'std_TV_aniso_main_sig', 'mean_TV_iso_main_sig', 'std_TV_iso_main_sig']","[1, 0.5, 8.798237135592329e-05, 1.3934457670740201e-05, 1.708485747526474e-06, 5.5927978875611e-06, 0.02026630579436458, 0.000794640423293254, 0.18381259267194727, 0.014422128196289324, 407.26698877532596, 31.297060763265662, 338.10177779713575, 26.010224164963613, 17.80861651156236, 5.918626606647333, -1.526882585549763e-07, 7.865040363598926e-06, 0.0006253654386331708, 0.00020786894132547058, 13.513275068206722, 4.482196070302616, 11.268636117609171, 3.7378420995924944, 0.00043490383424365007, 6.688563770089923e-05, 0.04778478924430551, 0.0018731635519505145, 326.94699106645254, 16.077077200990907, 271.1020405401189, 13.239469938532714]"
"[2, 0.5, 8.711856567524069e-05, 1.514543811049576e-05, 3.6518074468035743e-06, 1.0442530102136572e-05, 0.020296251015441573, 0.0007979530610304416, 0.18435966377843369, 0.014511053086295867, 479.1266786836505, 34.23674044989697, 398.14414514321817, 28.458447513451333, 35.94013582253127, 6.014416697766573, -8.675021681592524e-07, 1.5776622712448334e-05, 0.0012617730681822347, 0.0002112113370775265, 27.280268566961453, 4.650137310900222, 22.750607653632187, 3.8793172034630454, 0.00043213500941192284, 6.853899246905003e-05, 0.047798561631435296, 0.0018761013429947795, 334.9744893662594, 16.638515022047013, 277.8222433103046, 13.709820112763945]"
"[3, 0.5, 8.807441985856306e-05, 1.87828798339358e-05, 8.009360118631078e-06, 1.650698307413306e-05, 0.02034646178333521, 0.0008051333286277324, 0.1852713713433068, 0.014671105079810414, 554.3305082921939, 43.77305145628178, 460.9673025564549, 36.447643266503526, 54.56203218100805, 7.917041367292106, -1.0380093509054116e-07, 2.0935096828135776e-05, 0.0019172839462827669, 0.0002786352444106912, 41.4307672827682, 6.01737999770242, 34.54436902228443, 5.020388952649482, 0.0004338787900113816, 7.262077381199768e-05, 0.04781783617724614, 0.001878773022313596, 344.2315234984951, 18.06890382406525, 285.56953812830284, 14.924689566606821]"
"[4, 0.5, 8.872180626166085e-05, 2.094463191672183e-05, 1.1420762471973814e-05, 2.039880782676086e-05, 0.020420651445525934, 0.0008130873366772991, 0.18662398556136015, 0.01486547798022138, 631.5359625949991, 47.86921981061887, 525.4798754423855, 39.87620552683215, 73.60898754046951, 8.760222957000927, 3.9405648248013545e-06, 2.8920716403293853e-05, 0.002584374472744275, 0.00030786394578347163, 55.92333214237673, 6.777833276127302, 46.637333517958034, 5.666740850225105, 0.00042834993189407066, 7.484197921350103e-05, 0.04785131568077386, 0.0018835882054894263, 354.1456394814307, 18.62132588616487, 293.8609338214942, 15.373486052551756]"
"[5, 0.5, 8.975830328189727e-05, 2.875881616467322e-05, 1.360013515198457e-05, 2.6044087250805593e-05, 0.02050147105605787, 0.0008207913122672767, 0.1881098806568432, 0.015068218633243742, 704.0782584605963, 52.71347700901511, 586.103162892406, 43.94160675655369, 91.29898155019808, 9.763712114513996, 7.399290426455554e-07, 3.748939218566178e-05, 0.0032059229758881003, 0.00034313541001505994, 69.33882669314366, 7.628659092623401, 57.82833415232348, 6.3805862575983445, 0.0004360524583152598, 8.838344278489494e-05, 0.047872256270975314, 0.0018872527674417322, 363.3129273422014, 19.495072274402748, 301.53473198591985, 16.112284315672326]"
"[6, 0.5, 8.90558261650694e-05, 3.340750883680684e-05, 1.6269888262069597e-05, 3.212625747526191e-05, 0.020616389560240356, 0.0008337172534956731, 0.19022475232196168, 0.015391745025164622, 779.6914428469137, 59.849667386130285, 649.2629984289998, 49.844538049229755, 109.4658106406736, 11.695219148195713, -2.3072199939865318e-06, 4.775862962302507e-05, 0.003843355497702378, 0.0004092872188304122, 83.08993822673189, 9.19028614078874, 69.28352378806326, 7.694756837240964, 0.0004361716854505483, 9.575721589245705e-05, 0.04793245222209246, 0.00189102453811415, 373.7310358130692, 19.957103791777513, 310.2372892582309, 16.485924283292437]"
"[7, 0.5, 9.039702385296974e-05, 3.4658094209576486e-05, 1.920645946130083e-05, 3.648867416090599e-05, 0.02073281403261748, 0.000847968751886409, 0.192400100905448, 0.015733079257827565, 853.996214542964, 68.44682540942752, 711.386463086023, 57.055687092572605, 127.48463857510816, 13.496250294015734, -2.1898559400218423e-06, 4.6974066957909914e-05, 0.004477372535107328, 0.00047385858239258226, 96.93636154822005, 10.35846558455178, 80.84537427248566, 8.654373207473814, 0.00044414938318605436, 0.00010256249541674011, 0.047962410882613896, 0.0018937485235246982, 383.739700965547, 21.401354348441966, 318.6276881322178, 17.7107752376327]"
"[8, 0.5, 8.822042427880118e-05, 4.0922430673708046e-05, 1.9418326957844082e-05, 4.2685652595985716e-05, 0.020887509327266, 0.0008641127848419834, 0.195265879746957, 0.01614575929418035, 932.1600753827888, 76.39466173894813, 776.6537607754523, 63.71057963898847, 145.8972294480403, 15.158503304380321, -4.226200103420147e-06, 5.588692439593935e-05, 0.005121327149431705, 0.0005298244596905829, 110.93243437357135, 11.567384621658059, 92.51166912906898, 9.661573956671258, 0.0004413477654537898, 0.00012344888369836596, 0.0480364018573624, 0.0018968139891731356, 394.6964108890684, 22.634142977415156, 327.7713274874578, 18.743694470016464]"
"[9, 0.5, 8.748270533046913e-05, 4.553581274797551e-05, 1.767713153279357e-05, 4.771409885607785e-05, 0.02105832214285927, 0.0008852153850570792, 0.198473358807579, 0.016661132602729594, 1010.2098463735102, 79.50436405327721, 841.8470390784126, 66.30248521143507, 164.81012184647153, 16.166600222930974, 2.5354358745719694e-06, 6.320761466764836e-05, 0.005785945555213698, 0.000568884310385911, 125.33213949615315, 12.553899531750512, 104.5123363352284, 10.488828832775516, 0.00042570608543233913, 0.0001247760742506841, 0.04811301777625674, 0.001919260293032148, 405.5013590445697, 23.359251432976592, 336.810998798783, 19.37100910138718]"
"[10, 0.5, 9.432557448291003e-05, 4.954210215066491e-05, 2.8351846492884153e-05, 5.3599896065133395e-05, 0.021244845794354036, 0.0009085953750627579, 0.20201814281449273, 0.017255262288677905, 1085.318794184612, 86.80182496341456, 904.598951484558, 72.330657376666, 182.62009664623437, 17.262829504159917, 2.1036699096589775e-06, 7.009673365223316e-05, 0.006413102231690247, 0.0006042449199478173, 138.73097034957152, 13.397367634369564, 115.67659134710517, 11.176358170299569, 0.00043818665948309007, 0.00012989389990358547, 0.0482041209323137, 0.001937230321020891, 416.2155393195075, 24.827333202014405, 345.7637731720159, 20.575012135777893]"
"[12, 1.5, 8.514608559809258e-05, 6.008096705120211e-05, 2.2471039538172085e-05, 6.628034493894466e-05, 0.021687871799340366, 0.000996345803132014, 0.2105848118025744, 0.019377817961361468, 1247.3811129627084, 125.56997325793759, 1039.970384399787, 104.77388978151848, 221.29868419184982, 27.255108041502172, 7.78358987375707e-06, 9.060212885473409e-05, 0.007767909596644789, 0.0009547703560122892, 167.76792372644505, 20.484776551494825, 139.88487643471692, 17.0797070557344, 0.0004317024221082262, 0.00015680481380447007, 0.04838777655782481, 0.0019370668323043976, 439.836717328571, 28.460933591853188, 365.50385203147124, 23.63138588087989]"
